gene	log2fc_fudan	n_pairs_fudan	pval_fudan
TBC1D9B	1.4516784942773637	28	1.259148120880127e-06
TBCA	0.849084480945974	27	0.001529410481452942
TBCB	0.8412009727697941	24	0.06464934349060059
TBCD	0.9214430741721844	26	0.001971602439880371
TBCE	0.024544048268875497	25	0.8948604464530945
TBCEL	0.453859993096532	24	0.033985137939453125
TBK1	0.578200577432369	14	0.118896484375
TBL1XR1	-0.8520264829069747	6	0.84375
TBL2	0.7286810223553389	25	0.008822321891784668
TBL3	4.315497257165071	12	0.00244140625
TBRG4	0.7999065743007725	24	0.009575724601745605
TBXAS1	0.3594198866623673	23	0.988100528717041
TCEA1	1.2745785552966928	24	4.4226646423339844e-05
TCEB1	1.151314032063268	15	0.083251953125
TCERG1	0.953431758382261	28	0.0005833879113197327
TCF25	0.7412475768784011	22	0.050072669982910156
TCIRG1	0.5960861938775601	22	0.05869007110595703
TCOF1	0.9851394303844576	24	0.00020515918731689453
TCP1	0.5131802835955337	28	0.0005833879113197327
TCP11L1	-0.33576036806693177	7	0.375
TDRD7	0.2884311828992752	17	0.8175811767578125
TECR	0.3106956122347514	28	0.007629185914993286
TELO2	2.1949633045005434	9	0.00390625
TENC1	-0.7136146100436063	16	0.000579833984375
TEP1	-0.3991262521428132	28	0.3620011880993843
TES	0.5998183327859734	28	0.07741569727659225
TEX10	0.29773754625209	27	0.018655240535736084
TEX264	0.36719465559947806	12	0.6220703125
TF	0.6806151208549072	28	0.0012892335653305054
TFAM	0.319742842516642	27	0.27924175560474396
TFCP2	0.10291119551413701	14	0.5015869140625
TFG	-0.17028091463128284	28	0.2842133492231369
TFRC	1.668584781136353	28	3.17990779876709e-05
TG	-1.0593840402872778	9	0.12890625
TGFB1I1	0.6547845224366253	28	0.007071197032928467
TGFBI	1.1059175416053049	28	1.043081283569336e-07
TGM2	-0.1007505380754797	28	0.5670346617698669
THADA	-0.17976761927356338	7	0.9375
THBS1	2.604588850472951	28	2.4586915969848633e-07
THEM6	1.2082213518849465	27	0.006450757384300232
THEMIS2	1.5856858992510372	14	0.0579833984375
THNSL1	1.0868532058485378	12	0.26611328125
THOC2	0.5898387177005879	28	0.042608387768268585
THOC3	1.209542494729451	13	0.057373046875
THOC6	1.582045178403007	8	0.0078125
THOP1	1.0110491714362935	23	0.11142587661743164
THRAP3	0.5679577051235886	25	0.00028705596923828125
THSD4	0.8700538274281471	15	0.00537109375
THUMPD1	0.3957507174256998	28	0.0017047896981239319
THY1	0.6849358734320953	27	7.289648056030273e-05
THYN1	0.13043787380959537	19	0.7982521057128906
TIA1	0.7496157955425595	10	0.083984375
TIAL1	1.1867067673441762	26	2.6941299438476562e-05
TIMM13	0.5765085993845501	27	0.0007440149784088135
TIMM22	0.3115587327625412	11	0.3203125
TIMM44	0.40943506858068884	28	0.10925160348415375
TIMM50	0.3905860568427777	28	0.17090606689453125
TIMM8A	1.9015049212104354	27	0.00010977685451507568
TIMM8B	0.25020991336709536	16	0.49542236328125
TIMP3	-0.16634793976371137	8	0.4609375
TINAGL1	-0.39580659156163434	28	0.10925160348415375
TIPRL	-0.09234655489267866	28	0.5823858305811882
TJP1	0.6444767898967511	28	0.011838570237159729
TJP2	1.181527505478276	28	0.01563260704278946
TJP3	-0.6944558471930149	26	0.021971672773361206
TKT	0.3044959689672064	28	0.1935620754957199
TLDC1	1.5629819571876558	15	0.0067138671875
TLN1	-0.04202812790090173	28	0.5670346617698669
TLN2	-0.2611590196340107	28	0.029833190143108368
TM9SF2	-0.22736570282166424	28	0.7792982533574104
TM9SF3	0.3988978233834527	28	0.17090606689453125
TM9SF4	-0.22571042133720745	27	0.2583710700273514
TMA16	0.15350179874016623	11	0.5771484375
TMBIM1	0.821872508740719	20	0.0014324188232421875
TMCC3	0.4234252847715631	5	
TMCO1	0.6871975792002725	20	0.16495704650878906
TMED10	0.5153572160896621	28	0.0017047896981239319
TMED2	-0.41910753579264126	8	0.640625
TMED3	1.0532420212769795	7	0.46875
TMED4	0.24810471895486777	27	0.022940203547477722
TMED5	0.6569968142509546	24	0.004810690879821777
TMED9	0.8246323943432599	28	0.00019368529319763184
TMEM109	0.01954179285944793	28	0.5979221016168594
TMEM120A	-0.32517401641737054	26	0.05251908302307129
TMEM126A	0.46882572820142254	23	0.2467491626739502
TMEM165	0.19258807412557355	10	0.01953125
TMEM167A	0.5998718411244834	28	0.014598868787288666
TMEM173	-0.1580878559060273	15	0.76153564453125
TMEM198	0.5432506024785952	10	0.625
TMEM2	1.13336025218321	8	0.109375
TMEM205	0.12662534498456915	27	0.7676084339618683
TMEM214	0.9007299467085803	24	0.11396121978759766
TMEM256	0.05108062526901266	23	0.6649994850158691
TMEM258	1.6081819878991332	15	0.00537109375
TMEM30B	-1.817411010798117	10	0.009765625
TMEM33	0.009280369207959835	7	0.46875
TMEM43	0.42608217692204575	28	0.0009657368063926697
TMEM45B	-0.34681629343831566	22	0.046160221099853516
TMEM50A	0.8563368708826531	21	0.00024127960205078125
TMEM55B	0.8836743954756668	8	0.0546875
TMEM59	0.37749125918710325	18	0.19638824462890625
TMEM70	0.3275795135456898	16	0.17535400390625
TMEM97	1.2748215089415837	14	0.001708984375
TMF1	0.4823012192344263	26	0.670972615480423
TMLHE	0.2907419456050107	11	0.7646484375
TMOD1	-0.325922685824761	14	0.2412109375
TMOD3	-0.4762237480546154	28	0.06981273740530014
TMPO	-0.07277631158798538	28	0.813923291862011
TMPPE	-0.4176555518016797	16	0.02899169921875
TMSB10	0.6602904312687943	28	0.0018673688173294067
TMSB4X	-0.05602299426324455	27	0.7495975196361542
TMX1	1.0709338438596994	25	0.03933870792388916
TMX2	-0.13251873337308764	24	0.19737839698791504
TMX3	0.6877959893836809	25	0.05157625675201416
TMX4	0.26502662408284894	27	0.1854744255542755
TNC	2.782371533094909	28	3.725290298461914e-08
TNFAIP2	-0.3391258877271418	18	0.522613525390625
TNFAIP8L2	-0.0970968213321654	26	0.9204553663730621
TNKS1BP1	0.04416072878906663	28	0.9018996506929398
TNPO1	0.4714335622359669	28	0.007071197032928467
TNPO2	0.30593658922712064	28	0.0015547871589660645
TNPO3	1.1074620329450686	20	0.005580902099609375
TNS1	-0.4146527662482354	28	0.23591722548007965
TNS3	0.5059837105294294	23	0.30013346672058105
TNXB	-1.7953152982413716	27	1.5929341316223145e-05
TOLLIP	0.29068978168255166	28	0.14377250522375107
TOM1	0.445394325571463	28	0.01563260704278946
TOM1L2	-0.33602079838131704	23	0.13413381576538086
TOMM20	-1.0874180650995537	11	0.240234375
TOMM22	1.0030744022803688	28	0.004406772553920746
TOMM34	4.282087739353999	24	6.389617919921875e-05
TOMM40	0.25833205811410764	28	0.042608387768268585
TOMM70A	0.4075605618056488	28	0.011838570237159729
TOP1	1.2567937019388653	28	0.0010645166039466858
TOP2B	0.2649186632731346	28	0.01563260704278946
TOR1A	1.5874702278272543	15	0.041259765625
TOR1AIP1	0.5017697954424609	28	4.830211400985718e-05
TOR1B	-0.3228202329127834	14	0.5416259765625
TOR2A	0.054579278808129295	19	0.6794281005859375
TOR4A	1.5863192696613515	12	0.1513671875
TP53BP1	2.055740113811921	6	0.0625
TP53I11	0.11872406429325215	8	0.84375
TP53I3	-0.4067875794368292	28	0.008224666118621826
TP53RK	0.29964729447424265	26	0.07514902949333191
TPCN1	-0.830074998557688	5	
TPD52	-0.32227414103708657	28	0.3620011880993843
TPD52L2	0.6085332838043163	28	4.2110681533813477e-05
TPI1	0.5866636533641496	28	0.0004249662160873413
TPK1	-0.22728019653660494	11	0.8984375
TPM1	0.3860600501220466	28	0.06981273740530014
TPM2	0.31257408976286294	28	0.03170907497406006
TPM3	0.2746491792969199	28	0.35016296058893204
TPM4	0.8963176680129394	28	0.0015547871589660645
TPMT	0.42761652620053986	21	0.038437843322753906
TPP1	-0.29279660625709847	28	0.07741569727659225
TPP2	0.06671693859155445	28	0.7450922578573227
TPPP3	-1.0450255977206693	15	0.25238037109375
TPR	0.26686597651716215	28	0.08145394921302795
TPRG1L	0.6275794697380752	24	0.017870306968688965
TPRKB	0.7643933926969302	28	0.17823376506567
TPT1	1.043325022709265	28	0.0004249662160873413
TRA2A	-0.580386906326906	14	0.029541015625
TRA2B	0.190913669733395	28	0.7621389999985695
TRADD	1.32867647198679	20	0.0042209625244140625
TRAF2	0.8709442895402746	8	0.109375
TRAF6	0.2718334055881043	8	0.9453125
TRAM1	0.6772758660682973	17	0.1454315185546875
TRAP1	1.183628599357258	28	0.00021760910749435425
TRAPPC10	0.7988913130801216	12	0.0341796875
TRAPPC11	0.777636559438873	14	0.855224609375
TRAPPC3	0.37224804325688465	28	0.0010645166039466858
TRAPPC4	-0.01925887703706861	23	0.25945234298706055
TRAPPC5	-0.4668911109224093	8	0.0546875
TRAPPC8	-0.057519039077351015	5	
TRIM14	-0.25028642747210955	17	0.4873809814453125
TRIM2	0.9037821968656462	18	0.010406494140625
TRIM21	0.7600057410445263	27	0.006450757384300232
TRIM25	0.04983467978781321	28	0.7792982533574104
TRIM26	0.21128062235226763	10	0.4921875
TRIM28	0.909844065188566	28	2.7544796466827393e-05
TRIM47	1.3535780005235705	11	0.123046875
TRIM56	1.6931468582274298	28	0.001416526734828949
TRIM65	-1.4863660982307716	14	0.0107421875
TRIO	2.4205756828202736	17	0.0002899169921875
TRIOBP	0.1497213364378455	14	0.3909912109375
TRIP10	0.7084302293675552	26	0.14990898966789246
TRIP11	0.24041567324276425	18	0.3692169189453125
TRIP12	1.1283680413873887	27	0.0042315274477005005
TRIP4	0.6189769063500952	17	0.120208740234375
TRIP6	0.2387355837272745	18	0.11870574951171875
TRMT1	0.6827922510191073	23	0.003874063491821289
TRMT10C	0.6478955957483027	25	0.0037809014320373535
TRMT112	-0.24707934172922347	10	0.4921875
TRMT1L	0.4511050086024896	21	0.1789875030517578
TRMT6	0.6645137998179158	11	0.2783203125
TRNT1	0.46993042075656344	18	0.02684783935546875
TROVE2	0.2975014024474546	28	0.18578492105007172
TRPM4	-0.7995444310119493	25	0.03933870792388916
TRPT1	0.6940628778463611	18	0.0182342529296875
TRRAP	1.4217509446685184	28	0.003738619387149811
TSC1	0.01611568577863654	28	0.5075842142105103
TSC2	1.8437273117225659	9	0.12890625
TSC22D4	-0.30926485962161004	5	
TSFM	0.7519629095621878	28	0.0056031495332717896
TSG101	0.08846899268930108	28	0.5369088649749756
TSN	0.5416230915599787	26	0.00468936562538147
TSNAX	1.1767345594395735	25	0.00032907724380493164
TSPAN1	0.5328343496418899	26	0.07957255840301514
TSPAN15	-0.15486764837750036	25	0.8948604464530945
TSPAN8	-2.684133756840062	7	0.078125
TSPAN9	-0.03371717386564516	6	1.0
TSR1	2.701567187522491	9	0.0078125
TST	-0.6974033549411307	28	0.0003059804439544678
TSTA3	0.6439671130597351	28	0.09002415090799332
TSTD1	-0.11576433485479042	21	0.47333431243896484
TTC1	0.4656418455675994	19	0.015972137451171875
TTC19	0.2499642082847089	24	0.8553357124328613
TTC37	-0.6561236981080958	10	0.10546875
TTC38	-0.5836172593260468	28	0.014598868787288666
TTC39A	-0.4554364892132169	5	
TTC4	0.6009876614095352	6	0.3125
TTC7B	0.16160613066167534	18	0.28372955322265625
TTLL12	0.694040109942633	28	0.01563260704278946
TTR	0.13196685289348226	28	0.2842133492231369
TUBA1C	0.27085823138636544	26	0.016333162784576416
TUBA4A	0.19573917425056264	28	0.01563260704278946
TUBAL3	-0.35002775002107966	28	0.07353667169809341
TUBB	0.6218962795626108	28	6.318092346191406e-05
TUBB2B	0.5363804523246752	7	0.078125
TUBB3	0.6967477475655015	28	1.5139579772949219e-05
TUBB4A	0.4299668257005725	27	0.0007440149784088135
TUBB4B	0.5043335167952152	6	0.4375
TUBB6	0.8480490862063464	28	1.1049211025238037e-05
TUBG1	0.1581585346261189	11	0.5771484375
TUBGCP2	0.048681025036226094	28	0.479096382856369
TUBGCP3	1.0789568822166542	28	0.000244140625
TUBGCP5	-1.0680184234286512	9	0.203125
TUFM	0.09054915376015038	28	0.38639477640390396
TWF1	1.4543026699883508	27	0.0007440149784088135
TWF2	0.24394083791810917	28	0.2015676274895668
TXN	0.560343137050828	28	0.0379299521446228
TXN2	-0.18215030644044397	27	0.5460176914930344
TXNDC11	-0.9319013712658057	12	0.0068359375
TXNDC17	0.23409013351202196	28	0.0451183095574379
TXNDC5	-0.7191400135434475	28	4.0978193283081055e-07
TXNL1	0.225422542063473	27	0.1414058655500412
TXNRD1	0.6803902130921767	28	0.0003814026713371277
TYMP	0.9091191430672916	28	8.20159912109375e-05
U2AF1	0.4516923724702293	28	0.042608387768268585
U2AF2	1.0269167979523994	28	0.00010570138692855835
U2SURP	0.7342680552615534	25	0.010510802268981934
UACA	0.003952908931654314	28	0.8489041775465012
UAP1	-0.418928831480062	14	0.42626953125
UAP1L1	0.4935661439894746	28	0.3160962611436844
UBA1	0.7779642191350684	28	0.00019368529319763184
UBA2	0.9036621704721534	27	0.006998494267463684
UBA3	1.3104191055603474	26	0.0002174675464630127
UBA5	0.1457814523957788	23	0.20015525817871094
UBA6	0.8970557729786544	28	0.003438994288444519
UBA7	-0.33515679057189884	24	0.10738253593444824
UBAC1	-0.17999097015077098	28	0.08145394921302795
UBAP2L	0.9330028601896306	28	0.00011970102787017822
UBE2I	0.8598879335821833	19	0.000789642333984375
UBE2J1	-0.5477169460705552	7	0.578125
UBE2K	0.4892364269922869	28	0.0026621222496032715
UBE2L3	-0.3136260069674231	28	0.01025690883398056
UBE2L6	0.5498154501674716	20	0.15364646911621094
UBE2M	0.7629977297136158	23	0.0074520111083984375
UBE2N	0.7346866836371847	28	0.0026621222496032715
UBE2O	0.559526167989133	18	0.1083831787109375
UBE2R2	0.31803345430319535	8	0.3828125
UBE2Z	0.7869075622289999	21	0.02157115936279297
UBE3A	0.7540399666645298	24	0.0035042762756347656
UBE3C	1.4981431582731155	17	1.52587890625e-05
UBE4A	-0.7619191946322936	27	0.1698138564825058
UBE4B	-0.09385965084443727	19	0.8287849426269531
UBLCP1	0.1735187137025567	27	0.16235288977622986
UBP1	4.801174812223774	14	0.067626953125
UBQLN1	0.7624906538210918	24	0.0031430721282958984
UBR1	-0.41953889151378443	9	0.91015625
UBR2	0.29462074889162676	7	0.8125
UBR4	0.08341631438284727	28	0.21827305853366852
UBR5	0.5561071026626645	27	0.06189882755279541
UBTF	0.5646291999331007	27	0.01506437361240387
UBXN1	0.4355332895625563	20	0.1230926513671875
UBXN4	-0.15806506801438594	26	0.6348496079444885
UBXN6	0.14756234655864187	14	0.625732421875
UBXN7	0.7695018620370035	14	0.118896484375
UCHL1	-0.8168292450399757	24	0.0025163888931274414
UCHL3	1.4198279797208073	26	0.0010443925857543945
UCHL5	-0.09598460805679287	28	0.7792982533574104
UCK2	-0.21316586339748517	10	0.275390625
UFC1	0.1581729309347251	27	0.14815247058868408
UFD1L	1.0747102108849909	27	2.518296241760254e-06
UFL1	-0.18945532986248498	28	0.7113664001226425
UFM1	-0.7739436311882695	8	0.078125
UFSP2	0.09553287259316554	25	0.457846462726593
UGDH	-0.5968903004969177	28	3.203749656677246e-07
UGGT1	0.23726443929348479	28	0.10417398810386658
UGP2	-0.9084691803914566	28	1.765042543411255e-05
UGT1A10	0.1028408292905559	16	0.348388671875
UGT2A3	-1.9465274260674297	15	0.00115966796875
UGT8	-0.0729678719931743	15	0.5994873046875
UMPS	0.951665894922471	28	0.003438994288444519
UNC13B	0.21649181989676375	7	0.9375
UNC13D	0.2872296127993127	12	0.7333984375
UNC45A	0.9635552818407074	28	0.00021760910749435425
UPF1	0.3796966640636018	28	0.003738619387149811
UPF2	0.22248333126060205	19	0.4180412292480469
UQCR10	-0.7599274599576425	25	0.0008081197738647461
UQCR11	-0.9665840267310953	9	0.01953125
UQCRB	0.2336810218878401	20	0.6215133666992188
UQCRC1	-0.46442209000986545	28	0.0011721327900886536
UQCRC2	-0.3453243560474746	28	0.029833190143108368
UQCRFS1	-0.42920331913880616	28	0.007629185914993286
UQCRH	-0.11495815089098407	28	0.7792982533574104
URB1	3.6290176807990915	17	0.000152587890625
URI1	0.07676996597082486	9	0.65234375
URM1	0.6904908264855824	28	0.0011721327900886536
UROD	3.079775518296551	23	0.008262157440185547
USH1C	-0.08100974931241843	26	0.5153007805347443
USMG5	-0.6165592272220652	25	0.4741646647453308
USO1	0.10064160061337393	28	0.7450922578573227
USP10	1.0402010082123017	26	0.00041159987449645996
USP14	0.9158837718751425	28	6.318092346191406e-05
USP15	0.5595475727336275	27	0.10040661692619324
USP24	0.07409538391015251	28	0.8841757625341415
USP4	2.2010473753378594	14	0.0067138671875
USP47	0.22265195260006354	26	0.040747225284576416
USP5	0.15956428684296697	28	0.23591722548007965
USP7	0.12089000167520714	28	0.33856552094221115
USP8	0.43479750577844223	25	0.18172985315322876
USP9X	0.7961641151102139	28	0.08565542846918106
USP9Y	0.3484052137835041	25	0.04215019941329956
UTP15	1.4238150688257727	27	4.5746564865112305e-06
UTP20	4.066894343893154	12	0.0048828125
UTRN	-0.9570610940228933	28	1.1049211025238037e-05
VAC14	0.3731162387766026	28	0.08565542846918106
VAMP7	1.472761518776121	10	0.001953125
VAPA	0.20699378489697629	25	0.14847958087921143
VAPB	0.543370184782475	26	0.006689190864562988
VARS	0.6500739022502807	28	0.0005255788564682007
VARS2	-0.7705181538772325	9	0.25
VASP	0.08712004062905775	28	0.3052256628870964
VAT1	-0.20079652135888107	28	0.7621389999985695
VAV2	1.9278146150609694	9	0.00390625
VBP1	1.6468482782708853	28	4.76837158203125e-06
VCAN	2.0593095889065736	28	9.395182132720947e-06
VCL	-0.024201914020877745	28	0.8489041775465012
VCP	0.6816965552243915	28	9.319186210632324e-05
VCPIP1	-0.021907619723795714	25	0.7711594104766846
VDAC1	0.8753592644247074	28	0.0003418475389480591
VDAC2	0.2547047004010299	28	0.07741569727659225
VDAC3	0.6369026931467179	28	0.0026621222496032715
VIL1	-0.04611743285967966	27	0.9528931677341461
VILL	-1.880676251966264	28	4.830211400985718e-05
VIM	-0.26852410435938046	28	0.01102352887392044
VIP	-1.4096515823658318	16	0.0155029296875
VIPAS39	0.09752986101305994	27	0.594396710395813
VKORC1L1	1.1075400511196412	28	0.0001353248953819275
VMA21	0.6487158913904703	5	
VMP1	0.06056913070676128	25	0.8739878535270691
VPRBP	1.4254938508983024	19	0.025821685791015625
VPS11	0.16410315392227953	8	0.1484375
VPS13C	-0.03064049292637879	28	0.7281656339764595
VPS16	0.1722711427566663	26	0.3940727114677429
VPS18	0.2504847283658007	23	0.23447084426879883
VPS25	-0.2694687300099775	28	0.18578492105007172
VPS26A	0.16746897493539234	28	0.5221440717577934
VPS26B	0.36134705332662853	19	0.8905677795410156
VPS28	0.03616870249649229	23	0.5202305316925049
VPS29	0.521920050846833	15	0.083251953125
VPS33A	1.253297728895245	15	0.0301513671875
VPS33B	1.2779966743914024	23	0.002726316452026367
VPS35	-0.1779926003679873	28	0.011838570237159729
VPS36	0.02818706250003636	8	0.546875
VPS37A	0.6892611868147044	16	0.00762939453125
VPS37B	-0.338287858096454	14	0.42626953125
VPS37C	0.42715387810846994	28	0.06623983383178711
VPS39	0.1368013684598473	13	0.7353515625
VPS41	1.414062995258401	12	0.30126953125
VPS45	-0.2985246130819616	10	0.42578125
VPS4A	-0.6018488593347574	19	0.003917694091796875
VPS4B	-0.030882087808326658	28	0.3272097110748291
VPS51	0.47552141986578933	28	0.040213532745838165
VPS52	0.09567545281274965	27	0.1414058655500412
VPS53	0.19342677613405843	15	0.27685546875
VPS8	0.03442277198448264	8	0.7421875
VRK1	0.7136370792188074	6	0.3125
VRK3	0.555964443048759	17	0.0013427734375
VTA1	0.4046837965366415	26	0.1899040937423706
VTI1A	0.18586654531133387	15	0.1353759765625
VTN	0.3944136358518565	28	0.029833190143108368
VWA1	0.4785222057736966	25	0.20993918180465698
VWA5A	-1.1611218470541425	28	1.259148120880127e-06
VWA8	-0.21907850280173685	28	0.23591722548007965
VWF	0.11513452866200455	28	0.8489041775465012
WAPAL	0.42719356158478144	21	0.1789875030517578
WARS	0.4320412418226891	28	0.07741569727659225
WAS	-0.47380288604757637	27	0.12860044836997986
WASF2	-0.2508162920499443	27	0.23857179284095764
WASH1	-0.4680869772309085	19	0.12318801879882812
WASL	-0.33144953097475255	8	0.640625
WBP11	0.42223684787495314	17	0.120208740234375
WBSCR22	1.1832992239345888	11	0.0029296875
WDFY1	1.119617212771154	22	0.0003046989440917969
WDR1	0.11122164630078252	28	0.12562106549739838
WDR11	-0.23889656061425157	22	0.4825911521911621
WDR13	0.0750780838399863	23	0.30013346672058105
WDR18	0.947179904198148	21	0.00029277801513671875
WDR26	0.05759731802673849	25	0.5964998602867126
WDR3	0.735927310536729	5	
WDR33	0.726186216220584	8	0.015625
WDR36	0.8588690807455752	15	0.083251953125
WDR37	-0.4151019886111287	28	0.6295278295874596
WDR45B	-0.6688485088211813	17	0.056884765625
WDR55	0.23300052090242904	7	0.578125
WDR61	0.662077760040157	28	0.03170907497406006
