gene	spearman_r	n_samples
TAF6L	0.4258898049151756	88
TAF7	0.31051486841107706	88
TAF8	-0.044757125479291476	50
TAF9	0.1306642481802712	65
TAGLN	0.7170177348510338	96
TAGLN2	0.37608901338740464	96
TALDO1	0.27531665961577456	96
TAMM41	0.4200000019707448	88
TANC1	-0.08008384452011785	92
TANGO2	0.17541943788723782	96
TANK	0.2919021428426208	86
TAOK1	0.15233103150094604	72
TAOK3	0.4843087649807717	96
TAP1	0.8266549104720565	96
TAP2	0.83251660866295	96
TAPBP	0.34747929652262965	96
TAPBPL	0.6581410491340899	96
TAPT1	0.26470487728642395	56
TARDBP	-0.09801574248229161	96
TARS	0.4627723612365149	96
TARS2	0.45680875546522814	96
TARSL2	0.30409357343431664	31
TASP1	0.37739130434782603	24
TATDN1	0.32624442983176805	96
TAX1BP1	0.40911172161172155	64
TAX1BP3	0.4801169312994703	96
TBC1D1	0.3598629783572039	92
TBC1D10A	0.32915646795873965	63
TBC1D10B	0.20076033765185147	96
TBC1D10C	0.42534332831624594	38
TBC1D13	0.2391100864946033	96
TBC1D15	0.1378695234905664	96
TBC1D17	-0.10132206123468938	92
TBC1D2	0.6849844678782935	96
TBC1D20	0.039406290860617636	58
TBC1D22A	0.17057139788139114	96
TBC1D23	0.22802882577494418	96
TBC1D24	0.11264649378595161	94
TBC1D2B	0.310268220012801	94
TBC1D4	0.5842088485385706	96
TBC1D5	0.5449107076368072	96
TBC1D8B	0.4239167510724245	83
TBC1D9B	-0.07148791860999142	96
TBCA	0.22151608976073284	96
TBCB	0.2850384409319046	96
TBCC	0.0942801949174692	95
TBCD	0.2114726579168367	96
TBCE	0.5728761827245906	96
TBCEL	0.38574233653353845	96
TBCK	-0.0347336127888479	84
TBK1	0.17268475657113214	96
TBL1XR1	0.3370512929381726	96
TBL2	0.5707372326424183	96
TBL3	0.36077159970283346	96
TBP	0.4370836492303391	46
TBRG4	0.6026675348228321	96
TBXAS1	0.5661886142650677	96
TC2N	0.5525030525030524	27
TCAF1	0.12796133607353372	81
TCEA1	0.5346735440669108	96
TCEA3	0.8406443408272165	96
TCEAL3	0.45319442005100224	96
TCEAL4	0.43043705524159986	90
TCERG1	0.36255421899424756	96
TCF12	-0.2268664878405031	56
TCF20	0.2374732962893435	84
TCF25	0.4053474775153627	96
TCIRG1	0.5199476383451341	96
TCOF1	0.2922662144993492	96
TCP1	0.40707556456265764	96
TCP11L1	0.28670811576438504	75
TDP1	0.4805303528618737	51
TDP2	0.4870692286413484	96
TDRD3	0.1968131521337703	78
TDRD7	0.5660470399909497	88
TDRKH	0.7237271675931436	56
TEAD3	0.21598686820775925	28
TECPR1	0.1848182928691403	68
TECR	0.09438575667710063	96
TEFM	0.2625855572101734	58
TELO2	0.24226159672451905	91
TEP1	0.05183255756758205	92
TERF2	0.2067280080982713	80
TERF2IP	0.1598968960920314	93
TES	0.5091174227099006	96
TESC	0.7602689048627622	46
TEX10	0.2820730210256353	96
TEX2	0.3161136099187224	42
TEX264	0.4352823079991819	96
TFAM	0.18558648381441267	96
TFAP4	0.3133959849027343	23
TFB1M	0.16476818249250666	84
TFB2M	0.3955845697352125	96
TFCP2	0.47181469801336223	96
TFCP2L1	0.5939571848286876	39
TFDP1	0.32081500009722674	79
TFE3	0.27786648155402555	73
TFEB	0.3714166331400721	33
TFF1	0.8610389610389609	21
TFF2	0.04968012199482159	20
TFF3	0.5553791964245232	96
TFG	0.23521312566287708	96
TFIP11	0.23173577158827693	96
TFRC	0.5872326860599977	96
TGFB1	0.3119385568494827	48
TGFB1I1	0.4731626252377556	96
TGFBI	0.5004035567366639	96
TGFBRAP1	-0.06883419022817645	96
TGM2	0.5976071297903297	96
TGOLN2	0.23510061788805736	96
TGS1	0.46032346241425753	20
THAP11	0.012559633363939214	80
THAP4	0.2826086956521739	24
THBS1	0.4654822180336328	96
THBS2	0.718797053693333	96
THBS3	0.3784183034518997	91
THBS4	0.7310775031180996	96
THEM4	0.4887677087597321	37
THEM6	0.7012642602314194	96
THEMIS2	0.5796983617203094	92
THG1L	0.1813429918273401	90
THNSL1	0.32303885291838436	94
THOC1	0.17203360232209167	96
THOC2	0.30329873064705787	96
THOC3	0.2002148596547875	93
THOC5	0.18595013304958052	96
THOC6	-0.03235094622366859	96
THOC7	-0.13255405177629762	82
THOP1	0.4033763344963429	96
THRAP3	0.1163345938513512	96
THSD4	0.3238794178650595	96
THTPA	0.17184462368396325	54
THUMPD1	0.2843563161236855	96
THUMPD3	0.5165053548770422	96
THY1	0.4135746575858471	96
THYN1	0.3118143188486432	96
TIA1	0.19884766294085768	96
TIAL1	0.19195512614100912	96
TIGAR	0.6485107048637638	96
TIMM10	-0.07405944017151468	90
TIMM10B	0.36259059194279236	96
TIMM13	0.12129721004278253	96
TIMM17A	0.48157782096393	90
TIMM17B	0.2493435295557917	90
TIMM21	0.5613334056788408	92
TIMM22	0.06893847918525951	78
TIMM23	0.01654735266246745	91
TIMM29	0.08123665468529273	85
TIMM44	0.2998789333947432	96
TIMM50	0.21389643469451483	96
TIMM8A	0.4357460432809321	96
TIMM8B	0.2915684189075874	89
TIMM9	0.16171139244033564	96
TIMMDC1	0.20132702445035405	92
TIMP1	0.6136409880904584	96
TIMP2	0.5451222034981512	96
TIMP3	0.5915890354317329	96
TINAGL1	0.366863022438649	96
TIPRL	0.4176286659974497	96
TJAP1	0.017172336675556753	55
TJP1	0.2740939442562993	96
TJP2	0.5251970319848416	96
TJP3	0.6014263719419142	96
TK1	0.6812543967012649	74
TK2	0.2216449394764103	96
TKFC	0.6966014726484188	96
TKT	0.46182802266895046	96
TLCD1	0.3852258852258852	27
TLDC1	0.3605079042442238	96
TLE1	0.07253886111684457	33
TLE3	0.5145733134895947	89
TLK1	-0.07142857142857142	21
TLK2	0.07836782326264904	57
TLN1	0.09912063840445072	96
TLN2	0.2353096777926585	96
TLR2	0.6186401480111009	47
TLR3	0.48107448107448103	27
TM2D3	0.25358247334476713	41
TM7SF2	0.3544514082911727	43
TM9SF1	0.6140729863673371	96
TM9SF2	0.5294361020034306	96
TM9SF3	0.5758634255392964	96
TM9SF4	0.5593605447842276	96
TMA16	0.23809475364214622	96
TMA7	0.21419027530522028	96
TMBIM1	0.10989409378388212	73
TMBIM6	0.24829415863785348	68
TMC4	0.3282856118191565	70
TMC5	0.37079251432429244	54
TMCC3	0.6533901202026243	77
TMCO1	-0.04416756817274624	96
TMCO3	0.5381586637546526	58
TMCO4	-0.21343873517786563	23
TMCO6	-0.16533203051111997	29
TMED1	0.029509219772505063	96
TMED10	0.5386843195157353	96
TMED2	0.14389777399281037	96
TMED3	0.3616096257409895	96
TMED4	0.22707479856188506	96
TMED5	0.37110765954271996	96
TMED7	0.38115811786627124	96
TMED8	0.42266964845724153	74
TMED9	0.13638907069805806	96
TMEM102	0.04559718270567595	52
TMEM106B	-0.029861025957428965	86
TMEM109	0.41511967823544976	96
TMEM11	-0.019698899745233627	95
TMEM115	0.23215166678412855	44
TMEM119	0.5685262818559315	78
TMEM120A	0.3226293264315886	96
TMEM123	0.20218057259230635	45
TMEM126A	0.1063590950710612	96
TMEM126B	0.126562802879754	25
TMEM128	0.19797723832476669	51
TMEM141	0.608768490962679	96
TMEM143	0.02880735690708127	32
TMEM147	0.16775343640919144	40
TMEM14C	0.05874333618333953	96
TMEM159	0.43980795525069266	37
TMEM165	0.33829698484647375	96
TMEM167A	0.31995738010954367	88
TMEM167B	0.39533865849655325	38
TMEM168	0.393718195577425	54
TMEM173	0.575378886793394	96
TMEM176A	0.3237990997888018	28
TMEM176B	0.6586206896551723	29
TMEM177	0.09515133159386964	39
TMEM179B	0.5137843598909916	66
TMEM186	0.46806199904194506	51
TMEM19	0.3399715504978662	37
TMEM192	0.31677750099330315	85
TMEM199	0.31892632946100014	55
TMEM2	0.40554311678904215	90
TMEM201	0.1957508184997347	57
TMEM205	0.4059598337290294	96
TMEM209	0.17463616635946436	91
TMEM214	0.38437043241979457	96
TMEM222	0.13411797032672262	28
TMEM223	0.3332204177462249	65
TMEM230	0.5339678791702916	79
TMEM238	0.31478288679946526	91
TMEM245	0.3050366934178287	96
TMEM256	0.3239692869035448	46
TMEM259	-0.09033168712102706	31
TMEM261	0.3208917835671343	66
TMEM263	0.5804852242108058	96
TMEM30A	0.10030012717310749	96
TMEM30B	0.3314684021537158	92
TMEM33	0.3341619330705059	96
TMEM41A	0.3407569252243135	44
TMEM41B	0.37694638745911085	54
TMEM43	0.5517166537925842	96
TMEM45B	0.7246594827673944	33
TMEM51	0.259571413978498	76
TMEM54	0.22123440227597127	26
TMEM55A	0.21963537817196357	29
TMEM55B	0.45345767076567844	63
TMEM57	0.2937170524971756	51
TMEM59	0.10495154031750788	82
TMEM62	0.25571725571725573	38
TMEM63A	0.44778736296008514	90
TMEM63B	0.08087108776537535	38
TMEM65	0.5679833478233891	93
TMEM68	0.4267341132178096	78
TMEM70	0.21915505894915094	85
TMEM87A	0.5046850042589139	96
TMEM87B	0.5808737999371413	96
TMEM97	0.5457122401552748	59
TMEM9B	0.09939271255060729	39
TMF1	0.3802361702792364	96
TMLHE	0.5889361039138261	96
TMOD2	0.4637682948914242	90
TMOD3	0.42776914894535395	96
TMPO	0.3820059347378708	96
TMPRSS2	0.3239324954171833	43
TMPRSS4	0.43963949684963843	88
TMSB10	0.1613152647251527	96
TMSB4X	0.1664773208996432	96
TMTC3	0.22754803746685026	96
TMUB1	0.24754475134915324	84
TMX1	0.4656357039123443	96
TMX2	0.4743553222480545	96
TMX3	0.4679990232959185	96
TMX4	0.3959806425708222	96
TNC	0.42027692902706093	96
TNFAIP2	0.668378161337862	96
TNFAIP8	0.3838133476729374	78
TNFAIP8L2	0.1809650540189618	35
TNFAIP8L3	0.15609930593676147	49
TNFRSF6B	0.5175983438032032	52
TNFSF13	0.4980836236933799	41
TNIK	0.4453445494600491	74
TNIP1	0.536865151817125	46
TNIP2	-0.15398538432412398	51
TNKS1BP1	0.036584869575660775	96
TNPO1	0.303532428320861	96
TNPO2	0.10766522991003898	96
TNPO3	0.489192140489687	96
TNRC6B	0.13579497475869906	96
TNS1	0.5475510588032021	96
TNS2	0.18267773155228464	96
TNS3	0.47498770665809376	96
TNS4	0.17384615384615384	25
TOE1	0.3714265762612565	67
TOLLIP	0.27734651868510357	96
TOM1	0.5071132800707394	96
TOM1L1	0.4941221604349391	69
TOM1L2	0.14059659784907896	96
TOMM20	0.24381013101639223	96
TOMM22	0.06716450811374723	96
TOMM34	0.6448315738760246	96
TOMM40	0.32956672726550956	96
TOMM5	-0.11633467622900494	93
TOMM6	0.08739237038268043	96
TOMM7	0.014759046364844465	96
TOMM70	0.24681393661107304	96
TOP1	0.752270430500418	96
TOP2A	0.40088172956716484	96
TOP2B	0.5012208604468334	96
TOP3B	0.15309019116029976	73
TOR1A	0.3543220302130751	96
TOR1AIP1	0.5325924393574879	96
TOR1AIP2	0.33888142813351535	96
TOR1B	0.579024118953062	96
TOR2A	0.2146615071762711	78
TOR4A	0.5694654267878193	93
TOX4	0.15619715663556086	66
TP53	0.22432818941738827	52
TP53BP1	0.5989018815198663	96
TP53BP2	0.22452811554824675	45
TP53I11	0.43276572298761834	83
TP53I3	0.42047539432739395	96
TP53RK	0.13475449086248312	96
TPBG	0.2636158319404697	74
TPD52	0.7522255041975994	96
TPD52L1	0.6990037962336147	85
TPD52L2	0.5278304366287241	96
TPI1	0.1195002679101544	96
TPM1	0.34323949474970783	96
TPM2	0.6642317202836094	96
TPM3	0.06983928892747075	96
TPM4	0.42070137242975364	96
TPMT	0.48209883039735274	96
TPP1	0.17663576123413083	96
TPP2	0.65086357455466	96
TPPP3	0.6945676652368549	96
TPR	0.2796467620427528	96
TPRG1L	0.19550448547466207	53
TPRKB	-0.0140194997881264	96
TPRN	0.4740517769973801	91
TPSAB1	0.49804651731809274	96
TPT1	0.32264300031851834	96
TPX2	0.6885099155831899	69
TRA2A	0.043589439235154785	96
TRA2B	0.08599944383024614	96
TRABD	0.41365606634975294	71
TRADD	0.22695069136382598	96
TRAF2	0.4699339025358755	96
TRAF3IP2	-0.08124956243226661	35
TRAF3IP3	0.02961832061068702	27
TRAF5	0.2073560908538036	61
TRAF6	0.052449457333247386	89
TRAFD1	0.5149283088484652	96
TRAM1	0.40058736354710356	96
TRAP1	0.45580210745631883	96
TRAPPC1	0.2820494346532286	55
TRAPPC10	0.29566907374218915	94
TRAPPC11	0.1536778919665255	96
TRAPPC12	0.03115366831442797	92
TRAPPC13	0.10226537918345457	94
TRAPPC2	-0.20684288519210328	49
TRAPPC2L	0.0589001329444572	96
TRAPPC3	0.0980164073000386	96
TRAPPC4	0.04208150706465561	93
TRAPPC5	0.12228612899350032	96
TRAPPC6B	0.35791608448526113	96
TRAPPC8	0.43043521021446773	96
TRAPPC9	-0.12262151227265651	90
TREX1	0.4877246831134776	66
TRIM14	0.34759135226990895	96
TRIM15	0.3652173913043478	24
TRIM16	0.6649950399061754	79
TRIM2	0.6235710240507372	96
TRIM21	0.5222144976955299	96
TRIM22	0.6060540291239089	96
TRIM24	0.36966417591651524	68
TRIM25	0.14368463177074003	96
TRIM26	0.34779718726566944	96
TRIM28	0.4545633360500424	96
TRIM29	0.8205885544963837	95
TRIM3	0.3020260572520402	94
TRIM32	0.11312383750349475	77
TRIM33	0.2571386010110328	89
TRIM38	0.5852495578635835	58
TRIM4	0.31124143621579015	92
TRIM47	0.12860844322633247	96
TRIM5	0.22300930869421523	67
TRIM56	0.0857101191806631	96
TRIM65	0.14727465983737914	39
TRIO	0.09900851549046892	90
TRIOBP	0.3498060175342949	96
TRIP10	0.6503174215602492	96
TRIP11	0.475972462452024	96
TRIP12	0.42132964365651215	96
TRIP13	0.6078266519835607	76
TRIP4	0.3283649916912073	96
TRIP6	0.5870894447103329	96
TRIT1	0.23626373626373626	27
TRMT1	0.10453313800041124	96
TRMT10A	0.4556498902709543	40
TRMT10C	0.011408378582322068	96
TRMT11	0.294975389826356	75
TRMT112	0.2653709720144872	96
TRMT1L	0.24437534442185294	92
TRMT2A	0.5283035909051098	94
TRMT5	0.38059015637565363	96
TRMT6	0.7548571758401745	96
TRMT61A	0.34001387574055564	85
TRMT61B	0.07774661790682039	69
TRMU	0.426950814358642	42
TRNT1	0.362671685835995	96
TROVE2	0.2051575971281473	96
TRPM4	0.328477054769557	96
TRPT1	0.20388765369139727	87
TRPV2	0.5777036908107508	90
TRRAP	0.3200575165111753	96
TRUB1	0.14653728767853996	86
TRUB2	0.03359683794466403	23
TSC1	0.12221854970941425	61
TSC2	-0.15616649970002494	66
TSC22D1	0.4683566433566434	65
TSC22D2	0.27809623369334824	72
TSC22D4	0.1602893449127121	96
TSEN34	0.16191380381401124	80
TSFM	0.2929901312510165	96
TSG101	0.23551654794803115	96
TSN	0.5143399745921126	96
TSNAX	0.2555006172144662	96
TSPAN1	0.4430148368181796	96
TSPAN13	0.63582396340926	67
TSPAN14	0.44632018751285757	81
TSPAN15	0.5713684981585605	96
TSPAN31	0.4241948153967006	69
TSPAN6	0.6108200312705744	96
TSPAN7	0.2951823945687284	52
TSPAN8	0.6301631872960036	96
TSPAN9	0.6049770410551737	96
TSPO	0.125971167640113	96
TSR1	0.5634658753741602	96
TSR2	0.45754388022000586	80
TSSC1	0.09412865877906627	96
TSSC4	0.23523745308286365	92
TST	0.5127272974025786	96
TSTA3	0.5325831875215761	96
TSTD1	0.34037568641323246	92
TTC1	0.47785185737830554	96
TTC17	0.010297153281167488	63
TTC19	0.7231056738754964	92
TTC27	0.32584605260244903	84
TTC37	0.4115803824048981	96
TTC38	0.7105252449173771	96
TTC39A	0.570372907566673	96
TTC39B	0.38280064824808724	91
TTC4	0.215495984895553	88
TTC5	0.5138698918891409	38
TTC7B	0.5711307135689998	56
TTC9C	0.2923806843862639	96
TTI1	0.2612669683257919	51
TTI2	-0.04441990011525164	50
TTLL12	0.5362439254363999	96
TTPAL	0.017308827068844953	65
TTYH3	0.1773464177785652	58
TUBA1B	0.26992271355215625	96
TUBA1C	0.12665705809366376	96
TUBA4A	0.6508137291478542	96
TUBAL3	-0.05633871845614523	95
TUBB	0.43572613121060827	96
TUBB2A	0.4409803708879602	96
TUBB2B	0.41340644210125227	90
TUBB3	0.6959358637608217	96
TUBB4B	0.3027587961435666	96
TUBB6	0.5565782111096016	96
TUBG1	0.15910578456901636	96
TUBGCP2	0.3505014091184527	96
TUBGCP3	0.22347550956761872	96
TUBGCP4	0.06778626270199938	27
TUFM	0.18537220604804341	96
TUFT1	0.24396873955545906	43
TUSC1	0.3556186018851859	46
TUT1	0.07430621153955758	43
TVP23C	0.06568486397317025	71
TWF1	0.35277999154008877	96
TWF2	0.45059856887121863	96
TWISTNB	0.1777065675754666	66
TXLNA	0.275729222168789	96
TXLNG	0.7354664767693845	96
TXN	0.26009400498431245	96
TXN2	0.27436710470696135	96
TXNDC12	0.11110960390667389	96
TXNDC15	-0.21803072273986399	62
TXNDC17	0.23742263671183583	96
TXNDC5	0.6522606112549817	96
TXNDC9	0.4192013565094051	96
TXNIP	0.44083171447939123	90
TXNL1	0.4128311561469907	96
TXNL4A	0.10292677476610286	77
TXNL4B	0.319209090492693	22
TXNRD1	0.5403290897128944	96
TXNRD2	0.29927425656213913	96
TYK2	-0.002932551319648094	32
TYMP	0.7268552903480895	96
TYROBP	0.22516401469403408	59
TYSND1	0.05714285714285715	36
TYW1B	0.2741489161993254	36
U2AF1	0.23664067773693193	96
U2AF2	0.19189956356850182	96
U2SURP	0.218167759793945	96
UACA	0.3721564318561023	96
UAP1	0.4792505298883006	96
UAP1L1	0.32627456940772526	94
UBA1	0.3584693227313355	96
UBA2	0.3439638625390267	96
UBA3	0.12877495582888232	96
UBA5	0.40434291607574374	96
UBA52	0.14786454059306864	96
UBA6	0.4850784737081356	96
UBA7	0.5506916583893764	96
UBAC1	0.22609636411321385	96
UBAC2	0.5695894109512364	90
UBAP1	0.1747042704794917	96
UBAP2	0.09718331399905722	93
UBAP2L	0.09656699664422887	96
UBASH3B	0.48303790295032556	34
UBE2A	-0.002553165230747876	73
UBE2B	0.1723076923076923	25
UBE2C	0.5742431699424616	87
UBE2D1	0.17572801485182568	89
UBE2D2	0.13974029714614886	63
UBE2D3	0.012096774193548388	31
UBE2E1	0.29003306577091525	60
UBE2E2	0.7096576250356941	59
UBE2F	0.16890668230518685	92
UBE2G1	0.5633310839207843	96
UBE2G2	0.09657318309220142	90
UBE2H	0.15156776700872904	96
UBE2I	0.4833671902009932	96
UBE2J1	0.38541910410932456	96
UBE2K	0.4742789317534692	96
UBE2L3	0.4415543015680687	96
UBE2L6	0.7806992263011052	96
UBE2M	0.2687051069489601	96
UBE2N	0.26373298425768293	96
UBE2O	0.18757333846681604	96
UBE2Q1	0.34982080115532616	88
UBE2R2	0.027650433238124952	63
UBE2T	0.8735177865612649	22
UBE2V2	0.20369170875690018	96
UBE2Z	0.5086648941221156	96
UBE3A	0.5634444776038415	96
UBE3C	0.4838455877865518	96
UBE4A	0.3404087197156732	96
UBE4B	0.1933673365573092	96
UBFD1	0.4145561464052599	96
UBL3	0.24406643081221005	62
UBL4A	0.2702626550173507	94
UBL5	0.24505049546477545	96
UBL7	0.12215811528718605	64
UBLCP1	0.15394048952119357	91
UBP1	0.24047594278888001	92
UBQLN1	0.3102649579333963	96
UBQLN2	0.3157948283188995	96
UBQLN4	0.2500754557145106	96
UBR1	0.40152745801363127	96
UBR2	0.2793175222506547	93
UBR3	0.18398753499313864	52
UBR4	0.13856087684909488	96
UBR5	0.27432454888127983	96
UBR7	0.35634639645958616	96
UBTD2	0.16099585062240665	37
UBTF	0.24565407598386485	96
UBXN1	0.2714361291097413	96
UBXN2B	0.31782412805721494	34
UBXN4	0.1560916718100367	96
UBXN6	0.16940341024701913	96
UBXN7	0.1760544513240227	96
UCHL1	0.7559564387586102	96
UCHL3	0.45515218313106154	96
UCHL5	0.5101163910748537	96
UCK2	0.037661118615352915	64
UCKL1	0.21118124849858552	51
UEVLD	0.36160709745586495	96
UFC1	0.3416386038341442	96
UFD1	0.26081383085300736	96
UFL1	0.2536099675178213	96
UFM1	0.41649371262098267	96
UFSP2	0.4166064713778963	96
UGDH	0.8087914622075355	96
UGGT1	0.5967254032203367	96
UGGT2	-0.10113452221214209	42
UGP2	0.34248187364532523	96
UGT1A10	0.706747742416877	96
UGT2A3	0.6990731163070668	96
UGT2B17	0.6496620727095457	96
UGT8	0.7127101660239369	63
UHRF1	0.45892503441417754	93
UHRF2	0.47923003835889555	76
UIMC1	0.31104611788931186	81
ULK3	0.36783926859259874	63
UMPS	0.331628638874662	96
UNC119	0.1286197909686896	20
UNC119B	0.3676174336660799	60
UNC13B	0.6858086387281548	59
UNC13D	0.434503037046714	96
UNC45A	0.2880426488708306	96
UNC93B1	0.3323105786706795	85
UNG	0.2662273541708143	91
UNK	0.09812046172815474	80
UPF1	0.12401102832777829	96
UPF2	0.23998304366394888	96
UPF3A	0.3540372670807454	22
UPF3B	0.4295098535230916	96
UPP1	0.4831469819460352	96
UQCC1	0.5394045652964274	96
UQCC2	0.007388067258781649	88
UQCC3	-0.2395717463903827	96
UQCR10	0.09832353729888718	89
UQCR11	0.019214856414221573	96
UQCRB	0.09340875487504641	96
UQCRC1	-0.03265090190165854	96
UQCRC2	0.08803730394690465	96
UQCRFS1	0.044476774747350276	96
UQCRH	0.05614525329248301	96
UQCRQ	-0.12101912988108751	96
URB1	0.17098759080670828	90
URB2	0.30209118262723494	93
URI1	0.2791391694256379	96
URM1	0.20987644164745445	90
UROD	0.24845103857709636	96
UROS	0.3159786661909467	59
USE1	0.1517761169978463	78
USF1	0.2335318739962315	78
USF2	0.1068153927559175	67
USH1C	0.4992030602486452	96
USMG5	0.07413988978764366	96
USO1	0.4810021839799184	96
USP10	0.24986604275482777	96
USP11	0.20761098778673148	86
USP12	-0.02408089310748362	59
USP14	0.7788083604854632	96
USP15	0.40093056696324314	96
USP16	0.19364769701399162	90
USP19	0.032059827126222094	71
USP24	0.36789327147956896	96
USP28	0.557557251908397	27
USP3	0.6404835220603007	64
USP39	0.401409429907064	96
USP4	0.22918941651762437	96
USP47	0.08377137353774217	96
USP48	0.5834085066976302	96
USP5	0.4124812631930848	96
USP54	0.24384615384615385	25
USP6NL	0.5988365943945002	61
USP7	0.6321501122602721	96
USP8	0.5203628656240182	96
USP9X	0.5519418861781928	96
UTP11	-0.11265447486506032	83
UTP14A	0.16769874592045997	96
UTP15	0.0762312372838049	96
UTP18	-0.08598839516186683	96
UTP20	0.27012893642708413	96
UTP23	0.35545520522538504	53
UTP3	0.07045708239705728	94
UTP4	0.09854345061523392	96
UTP6	0.0727260116676043	92
UTRN	0.22351995605016065	96
UVRAG	0.09007637611705033	70
UXS1	0.18469841162418577	89
UXT	-0.033846153846153845	26
VAC14	0.3395258927663038	96
VAMP2	0.13308124057460527	96
VAMP3	0.3583281051313526	96
VAMP5	0.4715265345650136	74
VAMP7	0.219276291252034	96
VAMP8	0.3219465875389433	96
VANGL1	0.09793780492991881	45
VAPA	0.6616633149300117	96
VAPB	0.8167500915826978	96
VARS	0.23947354142080063	96
VARS2	0.4088581409602817	96
VASP	0.24685546856406965	96
VAT1	0.6266023684531803	96
VAV1	0.6173290489250749	92
VAV2	0.5978329801072432	96
VBP1	0.1891532597238224	96
VCAM1	0.5219356980627855	93
VCAN	0.548598558714473	96
VCL	0.16873656182453312	96
VCP	0.4883645218968482	96
VCPIP1	0.5016481504551396	96
VDAC1	0.4569581790416966	96
VDAC2	0.30718674969167886	96
VDAC3	-0.06058180782857627	96
VDR	0.13254450716456795	48
VEZF1	0.5274081308874821	96
VGLL4	0.3483918716387064	46
VIL1	0.7089372554073211	96
VILL	0.7204674475545819	96
VIM	0.6560340208643898	96
VIP	0.44629174665516547	47
VIPAS39	0.3612525139811244	96
VKORC1	0.09498084970574028	92
VKORC1L1	0.4831758649901609	96
VMA21	0.23040575952030234	87
VMAC	0.012311902224801127	26
VMP1	0.22933541229103538	84
VNN2	0.5316883201188105	78
VPS11	-0.12480033642475714	96
VPS13A	0.31830421336091236	96
VPS13C	0.38591814868103874	96
VPS16	0.11038311408703805	96
VPS18	0.3244548446943283	96
VPS25	0.1249334468277005	96
VPS26A	0.2583205029944994	96
VPS26B	0.32591841940254357	92
VPS28	-0.014867518338613193	96
VPS29	0.13551780621926393	96
VPS33A	0.09083571307998338	96
VPS33B	0.21829786970010648	96
