gene	log2fc	pval	qval	n_pairs
TPR	0.3584895833333333	1.7811848543493422e-17	9.541570874547247e-16	96
TPRG1L	-0.20178	0.015460003167390823	0.020715230926707615	30
TPRKB	-0.05638437500000001	0.03912575127070018	0.050084843593804135	96
TPRN	-0.17022022471910117	0.0025499732812904376	0.003732061680667004	89
TPSAB1	-1.9235218750000005	2.0203294460151032e-17	9.541570874547247e-16	96
TPT1	0.33475729166666673	1.095443558687092e-11	3.8701057584158505e-11	96
TPX2	0.7266648648648651	8.87237474621461e-06	1.6520888751694094e-05	37
TRA2A	0.4212906250000002	1.6095263609107598e-15	1.2383385728612715e-14	96
TRA2B	0.4167697916666666	5.163772393081142e-13	2.20380082602935e-12	96
TRABD	0.2114791666666667	0.0007592971304859475	0.0011740319079120124	48
TRADD	-0.4125979166666669	2.541231289943443e-15	1.8176999182528585e-14	96
TRAF2	0.1109635416666666	0.0027306701063336365	0.003984355316092294	96
TRAF5	-0.09286585365853658	0.09750028012513212	0.11811653654017902	41
TRAF6	-0.377680459770115	1.040269698389698e-09	2.910412596537316e-09	87
TRAFD1	-0.03364166666666667	0.33927280760222145	0.37641496050988976	96
TRAM1	0.3852895833333334	5.864140218973388e-12	2.1440063612584445e-11	96
TRAP1	0.6831604166666669	1.8971004951797198e-17	9.541570874547247e-16	96
TRAPPC1	-0.256403125	0.000837184488773346	0.001289706253772762	32
TRAPPC10	-0.14706896551724127	0.0013457589788687001	0.0020302894061682277	87
TRAPPC11	-0.2081083333333333	5.760252992337873e-06	1.0919903171968012e-05	96
TRAPPC12	-0.6541080459770116	2.8583180510161693e-10	8.492673075406325e-10	87
TRAPPC13	-0.317387356321839	1.7428439380782607e-10	5.312467051597933e-10	87
TRAPPC2	-0.07907741935483872	0.4102047085762024	0.4481458052170236	31
TRAPPC2L	-0.2606645833333335	4.8360423344496e-12	1.786619384461584e-11	96
TRAPPC3	-0.24435729166666664	1.1523657144786393e-11	4.06067485945039e-11	96
TRAPPC4	-0.2977816091954022	1.2844634973811868e-10	3.9730131876119793e-10	87
TRAPPC5	-0.13893958333333334	3.52955036292192e-06	6.808439731122243e-06	96
TRAPPC6B	-0.2166072916666667	8.181286449522098e-09	2.0751701621869094e-08	96
TRAPPC8	-0.29334791666666676	1.1229885320842995e-13	5.366440791909412e-13	96
TRAPPC9	-0.2298310344827585	8.292380205444572e-09	2.1009659667042156e-08	87
TREX1	-0.2184439024390243	0.0007023852461932813	0.0010887945047852875	41
TRIM14	-0.09126458333333327	0.04291994600464211	0.05456697323197725	96
TRIM16	0.19385737704918032	0.002350856887973911	0.0034564757531047492	61
TRIM2	0.29839479166666666	6.899211750289299e-08	1.5809526142938105e-07	96
TRIM21	-0.13373125	0.00017730824335877076	0.0002927069401313959	96
TRIM22	-0.04067604166666666	0.6610113340502521	0.6929257875223659	96
TRIM24	0.31289600000000006	1.3667570399888973e-06	2.7561085005366734e-06	50
TRIM25	0.10115833333333335	0.00027295946169653064	0.00044180579698963187	96
TRIM26	-0.20032916666666664	3.117833777356825e-06	6.0437870015275755e-06	96
TRIM28	0.801396875	2.0202061895772765e-17	9.541570874547247e-16	96
TRIM29	0.9097000000000002	4.567613856291061e-08	1.0666244817910452e-07	88
TRIM3	-0.49318390804597706	3.248924017651856e-12	1.2363602515273002e-11	87
TRIM32	-0.08814423076923075	0.07500864994398165	0.09223479334204049	52
TRIM33	0.2459075000000001	4.4057672025033683e-07	9.345018071955453e-07	80
TRIM38	-0.018325806451612917	0.9461012529209256	0.953205181836085	31
TRIM4	-0.06059875000000002	0.05207704587129001	0.06550148120556519	80
TRIM47	-0.4755145833333336	1.3120783097584292e-12	5.280583911319317e-12	96
TRIM5	-0.15895416666666667	0.06839943247887703	0.08452602551128863	48
TRIM56	-0.08623020833333332	0.022662093972393577	0.029846876415545443	96
TRIO	-0.08948076923076927	0.018109726380871195	0.024082884893808693	78
TRIOBP	-0.6112385416666666	1.771288929061356e-16	2.330113220602478e-15	96
TRIP10	-0.20858437499999993	3.802093858622412e-09	9.983658590018693e-09	96
TRIP11	0.050162500000000006	0.06524126021297584	0.08093631929897464	96
TRIP12	0.2136083333333334	7.030114989151225e-10	2.0053163886996416e-09	96
TRIP13	0.7496789473684211	4.423185285916831e-09	1.153777219409643e-08	57
TRIP4	0.04000937499999998	0.07819096905886695	0.09597204745992287	96
TRIP6	-0.37486354166666686	3.4271075221340693e-10	1.011102214863565e-09	96
TRMT1	-0.04004374999999999	0.6583650296650801	0.6903674560836234	96
TRMT10C	0.4327572916666669	6.09497787680268e-15	3.891096846696374e-14	96
TRMT11	0.17068571428571427	0.04392562420616869	0.0557610241814921	56
TRMT112	0.1754520833333333	6.096519716478956e-07	1.2741916130173618e-06	96
TRMT1L	0.21172413793103437	7.316582142250064e-05	0.00012474447164512244	87
TRMT2A	0.14380344827586197	0.0005669523355632669	0.0008876740301736189	87
TRMT5	0.45731249999999996	4.177900259007189e-15	2.794861534642379e-14	96
TRMT6	0.43311666666666676	6.094924462369058e-12	2.2163061364788082e-11	96
TRMT61A	0.2856926829268293	2.1115046084516268e-07	4.6157693193651766e-07	82
TRMT61B	-0.13365102040816326	0.1842216832212209	0.2138310160434552	49
TRNT1	0.36713124999999996	1.5296298219447396e-14	8.847241932074282e-14	96
TROVE2	-0.23077083333333334	3.457138416283258e-10	1.0195139180151375e-09	96
TRPM4	-0.671036458333333	1.5177269179091885e-16	2.1171735511991784e-15	96
TRPT1	-0.09964303797468353	0.002781688050085935	0.004055268389401681	79
TRPV2	-0.11039750000000001	0.020920529993029666	0.02766177290564368	80
TRRAP	0.072496875	0.008510749154096183	0.011729378815700759	96
TRUB1	0.22131714285714274	0.000503030483808081	0.0007923999802461646	70
TSC1	-0.3323181818181818	3.5855526903105783e-06	6.912492241176342e-06	44
TSC2	-0.41112040816326545	6.125362261855116e-08	1.4107468388186053e-07	49
TSC22D1	-0.17593260869565222	0.09051920748092357	0.11017658980216187	46
TSC22D2	-0.43636153846153847	3.889396857644631e-06	7.476780377632617e-06	52
TSC22D4	-0.2541697916666667	1.0861923672450212e-07	2.4388435715685564e-07	96
TSEN34	0.18751408450704224	6.744915580819952e-05	0.0001152614330914953	71
TSFM	0.4298614583333333	1.3845325556216303e-16	2.002134376549262e-15	96
TSG101	-0.0729375	0.000346802984358888	0.0005550336884694131	96
TSN	0.2654927083333333	8.451660397358785e-09	2.138898136774051e-08	96
TSNAX	0.13724062500000003	0.00025422563180994823	0.00041277825842520396	96
TSPAN1	0.0024552083333333383	0.5153900512326353	0.552798058148641	96
TSPAN13	0.009579999999999997	0.6314231147138947	0.6647846627051149	45
TSPAN14	-0.17593275862068966	0.00038542647350977926	0.0006143564292651721	58
TSPAN15	-0.3942114583333334	2.1059014592388096e-09	5.71309862112138e-09	96
TSPAN31	-0.4573421052631577	2.3377651814371347e-08	5.6175023647069256e-08	38
TSPAN6	0.554665625	7.749832531821967e-09	1.967220070222988e-08	96
TSPAN7	-1.001159259259259	0.003247186541557312	0.0046951238162301736	27
TSPAN8	-0.13810208333333335	0.05367138386406625	0.06734318204763709	96
TSPAN9	-0.2525875000000001	5.86071207244397e-06	1.1094870581883402e-05	96
TSPO	0.32478749999999984	3.760152391877824e-09	9.877393264333722e-09	96
TSR1	0.3667406249999999	1.7078036175785126e-12	6.755692494300849e-12	96
TSR2	-0.33840563380281685	1.6411559471904777e-05	2.9806484162698742e-05	71
TSSC1	-0.09750000000000004	0.003585645992255261	0.00516225299614604	96
TSSC4	-0.14738850574712642	0.04030640019007131	0.051507740738131136	87
TST	-0.4213062500000002	1.2996750910708543e-08	3.213977215626378e-08	96
TSTA3	0.0468625	0.8521547333560857	0.8700511499141652	96
TSTD1	-0.11377126436781611	0.025716303594492864	0.03366452308594198	87
TTC1	-0.12005833333333331	0.00027295946169653064	0.00044180579698963187	96
TTC17	0.04288275862068968	0.48119615763425827	0.5190265307987522	29
TTC19	0.09866249999999996	0.09236194240401421	0.11233725345776643	88
TTC27	0.16012602739726026	2.0639577089605852e-05	3.710367703487826e-05	73
TTC37	-0.10185729166666668	0.0006124228261324549	0.0009557442987956828	96
TTC38	-0.3651697916666667	1.112946373551842e-08	2.7829881551096937e-08	96
TTC39A	-0.2784895833333333	0.00043899982481759327	0.0006954545040616843	96
TTC39B	0.01199431818181817	0.59143884887447	0.6263556806785823	88
TTC4	-0.1284569444444444	0.12277697383288257	0.14643746087907716	72
TTC5	-0.048709523809523814	0.45236778259277344	0.4907805043697974	21
TTC7B	-0.4716406250000001	0.00011030398309230804	0.00018505361904633526	32
TTC9C	-0.10832291666666667	0.064446078465475	0.08005346054894867	96
TTI1	-0.116396	0.2751842737197876	0.31054857735677965	25
TTI2	0.5768416666666668	0.0020009279251098633	0.0029601379161107106	24
TTLL12	0.1987531250000001	4.672507655018553e-07	9.882677760882557e-07	96
TTPAL	0.013011627906976752	0.9952328853357812	0.996123739775885	43
TTR	-0.9447270833333333	6.843308159425862e-15	4.302882328171332e-14	96
TTYH3	0.4249538461538461	1.8413629732094705e-07	4.0424424696539063e-07	39
TUBA1B	-0.46442916666666684	1.308912209223018e-12	5.271003608449717e-12	96
TUBA1C	0.5280968750000001	1.5646923220637813e-16	2.138480918970842e-15	96
TUBA3C	-1.6216468750000004	1.3845325556216303e-16	2.002134376549262e-15	96
TUBA4A	0.25276666666666664	4.0473114823317875e-08	9.497521068542833e-08	96
TUBAL3	-0.31029999999999996	3.348398470629762e-05	5.8868986738613926e-05	88
TUBB	0.18388749999999984	5.160193259420459e-06	9.832359152925834e-06	96
TUBB1	-0.2452469696969698	0.004518399552373829	0.0064360812307592405	66
TUBB2A	-1.1474802083333333	7.513055858634834e-13	3.12686673421719e-12	96
TUBB2B	-1.9383114942528727	3.853885126693653e-15	2.611688415655325e-14	87
TUBB3	-0.23183229166666666	0.0005574809107791199	0.000873456195800354	96
TUBB4A	-0.43891145833333334	8.698988627464122e-13	3.584859625408894e-12	96
TUBB4B	0.014905208333333331	0.9708493063492486	0.9743347788028585	96
TUBB6	-0.5977093749999999	8.37570525734137e-15	5.169777145743369e-14	96
TUBB8	-0.06326354166666666	0.13264409375193362	0.15722777826532203	96
TUBG1	-0.043971875000000014	0.042545360980443224	0.05415274981498655	96
TUBGCP2	-0.026057291666666663	0.5773338641617798	0.6124818194763945	96
TUBGCP3	-0.03411979166666667	0.26503616502153216	0.29985379133111634	96
TUFM	0.2270583333333334	2.385079909243395e-06	4.685651862698079e-06	96
TVP23C	-0.5041107142857142	0.00024973560592631315	0.0004056843051233983	56
TWF1	0.037159374999999994	0.12436439166487953	0.14827090852232513	96
TWF2	-0.11508541666666672	0.0034414295708120064	0.004964212210401581	96
TWISTNB	0.28154	0.00019979314179031132	0.0003274889294579034	45
TXLNA	0.46193020833333326	2.791191687907513e-16	3.1850728168059505e-15	96
TXLNG	0.4220062500000001	1.8137171796264954e-11	6.237158882147759e-11	96
TXN	-0.13573854166666666	0.2951176022632247	0.3313713796793263	96
TXN2	-0.26066979166666665	0.0004274090309009923	0.0006780532485965375	96
TXNDC12	0.35189270833333336	2.05569684834529e-11	6.99729586785822e-11	96
TXNDC15	0.29062631578947373	0.0062906499952077866	0.008801662318633793	38
TXNDC17	-0.03438854166666667	0.3346760298903265	0.37174527889639086	96
TXNDC5	-0.21719166666666667	0.0005537181656281824	0.0008685749761981473	96
TXNDC9	0.06883854166666656	0.020215797684365547	0.026766881125796026	96
TXNIP	-0.8662103448275862	7.207453905531542e-16	6.561032327301373e-15	87
TXNL1	-0.4384749999999997	8.47638973306697e-11	2.6762420956820587e-10	96
TXNL4A	0.04018225806451614	0.7550460311549982	0.780163841524547	62
TXNRD1	-0.16203958333333332	3.3266482696114405e-05	5.850192199429398e-05	96
TXNRD2	-0.13581041666666663	0.0007005185648587521	0.0010864029245578751	96
TYMP	0.49648958333333315	1.24326910588093e-11	4.364778875643725e-11	96
TYROBP	0.1697903225806451	0.529405927285552	0.5669248788761003	31
U2AF1	0.5453072916666669	9.286444086542027e-17	1.5423277948769751e-15	96
U2AF2	0.47606666666666647	8.209373535789914e-17	1.480556103538025e-15	96
U2SURP	0.4702229166666667	2.9202570026595713e-16	3.277182389232159e-15	96
UACA	-0.005878125000000011	0.5142108693924914	0.5517096949870821	96
UAP1	-0.5627114583333334	1.0336065844700388e-13	4.971410707179854e-13	96
UAP1L1	-0.11902413793103449	0.08496404291054976	0.10369724647751107	87
UBA1	0.13528958333333338	8.630857522807288e-07	1.7734892226803704e-06	96
UBA2	0.4067156250000001	8.249238401967553e-16	7.253491538505938e-15	96
UBA3	-0.07560208333333336	0.014792103231942457	0.01984429861317775	96
UBA5	-0.17180729166666664	1.920955135189567e-06	3.818574222810905e-06	96
UBA52	0.608116666666667	3.481025416227433e-14	1.8419036331619578e-13	96
UBA6	0.13724479166666662	6.104864367748964e-08	1.4065087583526028e-07	96
UBA7	-0.19098958333333335	7.953204186257372e-08	1.813094533807292e-07	96
UBAC1	-0.5563739583333333	1.2168332364802927e-14	7.205777825064197e-14	96
UBAC2	0.31805402298850566	0.00011539365346750974	0.0001933023773067473	87
UBAP1	-0.22921666666666674	5.3446450933526485e-08	1.23846805719239e-07	96
UBAP2	0.19789999999999996	2.7886221305890904e-05	4.9298724305987374e-05	87
UBAP2L	0.3848260416666667	3.578353563875892e-17	9.793023480830454e-16	96
UBE2A	0.004132608695652176	0.6728863984015163	0.70456088089719	46
UBE2C	0.621382191780822	1.0687529200246506e-10	3.3211039094235205e-10	73
UBE2D1	0.4837063291139241	1.6660276450992577e-05	3.0225471798190698e-05	79
UBE2D2	-0.5280136363636364	1.0503143812456983e-06	2.137912373718868e-06	44
UBE2E1	0.0879357142857143	0.6947018131613731	0.7233826578456701	28
UBE2E2	-0.2000971428571429	0.051460869144648314	0.06478719667694606	35
UBE2F	-0.215887356321839	2.6828115470075547e-06	5.245987370700578e-06	87
UBE2G1	-0.10732395833333336	0.007555781345760904	0.010464850753243169	96
UBE2G2	0.11431149425287354	0.03616786562053319	0.046422462301158825	87
UBE2H	-0.2056958333333333	0.00047343833842701934	0.000747892115023987	96
UBE2I	0.45442916666666666	1.0185047492241583e-16	1.6426795811599042e-15	96
UBE2J1	-0.4486875000000001	1.7510713028549684e-08	4.265888882006575e-08	96
UBE2K	-0.19829687499999996	1.2858133809869909e-08	3.185569413974048e-08	96
UBE2L3	-0.17342499999999997	2.7770308901015612e-06	5.419168191300574e-06	96
UBE2L6	0.33538749999999995	3.641542512912629e-07	7.78060787233466e-07	96
UBE2M	-0.03332083333333333	0.2549874000659673	0.2892461117035831	96
UBE2N	-0.11670833333333336	0.0001825443384963725	0.0003007588327534782	96
UBE2O	-0.088278125	0.0030401285037340133	0.0044100648642497456	96
UBE2Q1	0.028725641025641017	0.23486909287977598	0.26802802247498164	78
UBE2R2	-0.14920499999999995	0.01998793531311094	0.02648608690809032	40
UBE2V2	-0.5509510416666668	5.766596324447327e-14	2.895815474604574e-13	96
UBE2Z	-0.05845520833333335	0.01719036503289935	0.02291024215449379	96
UBE3A	-0.030181249999999993	0.13693375115883383	0.1618267985044092	96
UBE3C	-0.09719479166666671	0.0008543403739491865	0.0013137221106635554	96
UBE4A	-0.17952187500000005	9.805142692382463e-13	3.998948469495073e-12	96
UBE4B	-0.08194999999999998	0.002320076587469445	0.003415710736302942	96
UBFD1	0.24815	5.175599797690645e-09	1.3380770344010226e-08	96
UBL3	-0.29513500000000004	0.0010487130839464953	0.0016001401137587076	40
UBL4A	0.19845172413793108	8.871138539852026e-10	2.508068624688885e-09	87
UBL5	-0.27992187500000004	6.099431510051923e-09	1.5672572194920853e-08	96
UBL7	-0.025993877551020395	0.7389558203186506	0.7654245172947085	49
UBLCP1	0.3168931034482757	1.4602019799389182e-10	4.487629447279067e-10	87
UBP1	0.0324551724137931	0.6249534980295945	0.658315751025365	87
UBQLN1	0.1451645833333334	5.560984479044944e-05	9.576140880367694e-05	96
UBQLN2	-0.1381895833333334	0.0023627465292393036	0.003470914487555614	96
UBQLN4	0.1113125	0.0061986582430315525	0.00868393730392054	96
UBR1	-0.36995208333333335	1.5650531095762163e-16	2.138480918970842e-15	96
UBR2	-0.18157468354430373	1.4811407765209979e-06	2.976924346818267e-06	79
UBR3	-0.317604347826087	0.010109186172485352	0.013827223247951931	23
UBR4	0.029836458333333333	0.32740445670263607	0.36475531385220616	96
UBR5	0.3265739583333333	1.517020604764774e-12	6.025868109749479e-12	96
UBR7	-0.03802916666666667	0.30448455087810633	0.3407484323338141	96
UBTF	0.23068124999999998	6.6661793257555376e-12	2.4148702535903835e-11	96
UBXN1	-0.2747322916666665	3.2888082111799187e-08	7.780188395206655e-08	96
UBXN4	0.30742395833333325	1.0234620412303723e-07	2.3033904175157892e-07	96
UBXN6	-0.4916385416666668	1.4721521173112018e-16	2.092514524373062e-15	96
UBXN7	0.20071562500000004	8.11610482340932e-08	1.8470470576748006e-07	96
UCHL1	-1.9969760416666655	1.7810758177901125e-17	9.541570874547247e-16	96
UCHL3	0.3502020833333333	1.1929905071164093e-08	2.967657883664809e-08	96
UCHL5	0.20105833333333326	3.930434872034193e-09	1.0308556511523613e-08	96
UCK2	0.08141499999999999	0.23173732552095316	0.2647242834871573	40
UCKL1	0.29737142857142856	0.05019187927246094	0.06328459275304274	21
UEVLD	-0.2905927083333332	4.006736493743294e-14	2.0790796151440077e-13	96
UFC1	-0.11801666666666667	0.0002246173021172003	0.00036665632114459777	96
UFD1	0.02694166666666667	0.33193667920998426	0.3690691383526325	96
UFL1	0.004680208333333333	0.935923232428912	0.9446530715158071	96
UFM1	0.1973541666666667	2.6087112164935226e-06	5.10853577100264e-06	96
UFSP2	-0.12404895833333339	1.47525674946483e-06	2.965986674306127e-06	96
UGDH	-0.8124614583333334	7.008681950738587e-14	3.4708635501201067e-13	96
UGGT1	0.118115625	2.7712290771818117e-05	4.901707323704923e-05	96
UGP2	-0.6337572916666666	1.780857763610672e-17	9.541570874547247e-16	96
UGT1A10	-1.7408072916666661	1.2889686166739295e-15	1.0382505833214894e-14	96
UGT2A2	-1.5385666666666662	3.23317245761512e-17	9.764418690273611e-16	96
UGT2A3	-1.814980208333334	2.516658767979463e-17	9.541570874547247e-16	96
UGT2B17	-2.1527145833333328	2.0380115710206076e-15	1.5074994079357504e-14	96
UGT8	0.33991515151515156	0.05058561568148434	0.06375707225381898	33
UHRF1	0.5949413793103447	1.0565754818791108e-10	3.2939428010812985e-10	87
UHRF2	-0.018971666666666668	0.680154315779846	0.7104398730448368	60
UIMC1	-0.12600000000000003	0.02471964895706964	0.03242309381289935	73
ULK3	-0.2299854166666667	0.0003071692895275646	0.0004951462670447936	48
UMPS	0.37716979166666675	1.4088450416433285e-15	1.1186938062627374e-14	96
UNC119B	-0.1450085714285714	0.130954785796348	0.15544509163264308	35
UNC13B	-0.309396875	1.6032252460718155e-05	2.914125758844706e-05	32
UNC13D	0.05238750000000003	0.5059964047443846	0.5440272242676404	96
UNC45A	-0.34447500000000003	5.467573648682426e-14	2.758041474361684e-13	96
UNC93B1	0.08535352112676052	0.25501427198191895	0.2892461117035831	71
UNG	0.3304919540229885	1.282769928526162e-08	3.179203343362401e-08	87
UNK	-0.13330937500000004	0.011695892204383516	0.015890591494372015	64
UPF1	0.21555208333333328	4.2193677629664784e-13	1.8334027410454732e-12	96
UPF2	0.023296875000000005	0.40257850626248926	0.4404597518778605	96
UPF3B	0.2142739583333333	9.227557663510457e-11	2.90101613704272e-10	96
UPP1	0.1754479166666667	0.0023627465292393036	0.003470914487555614	96
UQCC1	0.520279166666667	2.3002315435777126e-11	7.801948142498924e-11	96
UQCC2	0.3957975	5.286243615794586e-08	1.226752280123344e-07	80
