rank,gene,rna_lfc,rna_p,rna_q,mean_tumor_log2tpm,mean_normal_log2tpm,n_tumor,n_normal,prot_lfc,prot_p,prot_q,n_pairs,neglog10p,gen_p,gen_q,mut_freq,n_mutated,cds_len,n_patients,concordant,transcriptomic,proteomic,genomic,score,score_genomic_weighted
1453,MAP1LC3A,0.1584359040808491,0.0158907583855021,0.0205290600005191,6.047524800743658,5.889088896662809,471,41,-1.2605499999999998,5.581734167814e-10,1.6106604099726504e-09,52,0.3244554406109843,0.4737449127547678,0.9999999997893128,0.0094339622641509,1,378.0,106,False,0.1584359040808491,1.2605499999999998,0.3244554406109843,0.6067133924276781,0.6260049474335189
1454,FYN,-0.221012308709898,0.0690348763128664,0.082965279565026,3.3089258098506997,3.529938118560598,471,41,-0.4562809523809523,2.384185791015625e-05,4.256387033508203e-05,21,0.5430781339340064,0.2863662721907752,0.9999999997893128,0.0377358490566037,4,1614.0,106,True,0.221012308709898,0.4562809523809523,0.5430781339340064,0.6067133924276781,0.661667697381983
1455,GAA,-0.2950162918614598,0.1285288774771335,0.149427123135054,5.329116296548904,5.6241325884103635,471,41,-0.4188093749999997,2.5169439699146077e-06,4.936035397298189e-06,96,0.4704274101113041,0.3385108473290271,0.9999999997893128,0.0566037735849056,6,2859.0,106,True,0.2950162918614598,0.4188093749999997,0.4704274101113041,0.6066790352504637,0.6533704390847248
1456,MRPL28,0.3349237224604247,2.9985451255019043e-08,6.508982892298043e-08,5.774945957188576,5.4400222347281515,471,41,0.2821145833333334,2.6832948620055832e-05,4.756202174159962e-05,96,0.8471029576370904,0.1421991637422708,0.9999999997893128,0.0283018867924528,3,771.0,106,True,0.3349237224604247,0.2821145833333334,0.8471029576370904,0.6065416065416065,0.6837765409193981
1457,MKI67,1.2701884767686318,1.1402394250812852e-13,4.440680343897946e-13,5.431476065406912,4.16128758863828,471,41,0.9065333333333336,5.663591188903135e-17,1.2062550249635281e-15,96,0.0016158309267566,0.996286324607646,0.9999999997893128,0.0660377358490566,7,9771.0,106,True,1.2701884767686318,0.9065333333333336,0.0016158309267566,0.606266749123892,0.4561945990517419
1458,ARHGEF6,-1.0277766441275222,1.0318862846245705e-13,4.0437359498271714e-13,2.6328801109879545,3.6606567551154767,471,41,-0.1835083333333333,9.385833756385154e-06,1.744309104476122e-05,96,0.2618287375470671,0.5472317191924403,0.9999999997893128,0.0377358490566037,4,2331.0,106,True,1.0277766441275222,0.1835083333333333,0.2618287375470671,0.6061980347694633,0.6089466089466089
1459,HNRNPAB,0.3363790332433289,1.8637064496543714e-07,3.7626658586338563e-07,8.543461754505646,8.207082721262317,471,41,0.5237729166666666,6.552433372215057e-15,4.135491579886248e-14,96,0.2982542873426425,0.5032058862864606,0.9999999997893128,0.0188679245283018,2,999.0,106,True,0.3363790332433289,0.5237729166666666,0.2982542873426425,0.6061293204150346,0.6190991548134406
1460,TFAM,0.4552577117036236,4.132286670471186e-07,8.098564495177838e-07,5.1007069605871385,4.645449248883515,471,41,0.1735677083333333,0.0008267075258255,0.0012741513417789,96,2.06135602897672,0.0086824835872326,0.4422880170718987,0.0471698113207547,5,741.0,106,True,0.4552577117036236,0.1735677083333333,2.06135602897672,0.6061293204150346,0.700937950937951
1461,CERS2,0.367181212418191,2.909276723500493e-09,6.949982688221267e-09,5.795796999293301,5.42861578687511,471,41,0.59102,1.1023114052523795e-09,3.077572708213989e-09,65,0.2401238205468861,0.5752758985695874,0.9999999997893128,0.0188679245283018,2,1143.0,106,True,0.367181212418191,0.59102,0.2401238205468861,0.6060949632378203,0.6015254586683159
1462,MX2,0.5716008413573088,6.276247575520867e-06,1.104536784775637e-05,2.3654191202404946,1.7938182788831858,471,41,0.2923874999999999,8.630676410941095e-07,1.7734892226803704e-06,96,0.3152066942002472,0.4839419897789417,0.9999999997893128,0.0377358490566037,4,2148.0,106,True,0.5716008413573088,0.2923874999999999,0.3152066942002472,0.606060606060606,0.6236858379715523
1463,EIF2A,0.7199047084323738,4.934552760290808e-15,2.2821010677910038e-14,5.970616281199607,5.2507115727672335,471,41,0.2740083333333334,8.358722554667677e-13,3.4509950534932586e-12,96,0.2462747813564895,0.5671856292809095,0.9999999997893128,0.0283018867924528,3,1758.0,106,True,0.7199047084323738,0.2740083333333334,0.2462747813564895,0.6056483199340341,0.6031746031746031
1464,GNB1L,1.1464460693324023,1.230949267406071e-21,2.2165943011170654e-20,2.3982849188320654,1.251838849499663,471,41,0.0377,0.2539529547754853,0.2882860192197514,46,0.6363282474501646,0.2310317950946164,0.9999999997893128,0.0283018867924528,3,984.0,106,True,1.1464460693324023,0.0377,0.6363282474501646,0.6056139627568199,0.6706864564007422
1465,EHD3,0.1329126819782393,0.2749230525308775,0.3055645475551317,2.358050382172297,2.2251377001940575,471,41,-0.5947045977011495,2.292697496111531e-13,1.0421211044317248e-12,87,0.5464485256368075,0.2841524954216901,0.9999999997893128,0.0377358490566037,4,1608.0,106,False,0.1329126819782393,0.5947045977011495,0.5464485256368075,0.605407819693534,0.6612554112554112
1466,C11ORF54,-0.6224165284352692,2.8334697078995647e-08,6.16661332499002e-08,3.35920912261059,3.981625651045859,471,41,-0.7255291666666671,8.754318030487012e-14,4.2621712385005353e-13,96,0.0968470469551415,0.8001159961644763,0.9999999997893128,0.0094339622641509,1,948.0,106,True,0.6224165284352692,0.7255291666666671,0.0968470469551415,0.6053734625163196,0.5322098536384251
1467,PLD1,-0.9081082619266588,7.24428190213794e-15,3.2763071219566956e-14,2.982873816653925,3.890982078580584,471,41,-0.1543359550561797,0.009892157842206,0.0135497115074234,89,0.3519997206965048,0.44463155342049,0.9999999997893128,0.0566037735849056,6,3225.0,106,True,0.9081082619266588,0.1543359550561797,0.3519997206965048,0.6052360338074624,0.6307977736549165
1468,PRUNE2,-0.9585397268321376,6.740251934921719e-05,0.0001088215775815,2.894640457999496,3.8531801848316336,471,41,-1.1352968749999997,1.5177269179091882e-16,2.1171735511991784e-15,96,0.0154508521322082,0.9650485174143584,0.9999999997893128,0.0849056603773584,9,9267.0,106,True,0.9585397268321376,1.1352968749999997,0.0154508521322082,0.6051673194530336,0.467584003298289
1469,WIPI2,0.5571544645136797,1.22232051916753e-16,7.043941970896391e-16,5.000658397285193,4.443503932771513,471,41,-0.2520760416666666,2.812424471499849e-08,6.71717898871217e-08,96,0.3947330985704042,0.402964605482423,0.9999999997893128,0.0283018867924528,3,1365.0,106,False,0.5571544645136797,0.2520760416666666,0.3947330985704042,0.6050298907441765,0.6402288188002474
1470,ACADSB,-0.6342329431421927,3.36131902606868e-10,8.83525214449187e-10,3.8329492118247233,4.467182154966916,471,41,-0.2054739583333333,6.8446146067970295e-06,1.28701007278591e-05,96,0.4279189290585679,0.3733198399295109,0.9999999997893128,0.0283018867924528,3,1299.0,106,True,0.6342329431421927,0.2054739583333333,0.4279189290585679,0.6047206761492475,0.6454854669140384
1471,NAE1,0.8941060025150351,1.431810274061509e-18,1.1684713038228562e-17,5.357028596800574,4.462922594285539,471,41,-0.1872479166666665,4.675360886685498e-06,8.933920874045288e-06,96,0.2923706561737348,0.5100694864851782,0.9999999997893128,0.0283018867924528,3,1614.0,106,False,0.8941060025150351,0.1872479166666665,0.2923706561737348,0.6045832474403903,0.616676973819831
1472,CORO1C,0.1844462543945839,0.0024281581335995,0.0034089838082606,6.3351384785016185,6.1506922241070345,471,41,-1.043563541666666,1.9766246429893292e-14,1.0997091561510635e-13,96,0.3030540309803716,0.4976751648971637,0.9999999997893128,0.0283018867924528,3,1584.0,106,False,0.1844462543945839,1.043563541666666,0.3030540309803716,0.6045832474403903,0.6194083694083694
1473,MICAL3,-0.4253637383331052,4.923039161733428e-06,8.752235279354674e-06,2.3636956632711867,2.789059401604292,471,41,-0.3227770114942528,4.816011070365884e-09,1.2504109238035881e-08,87,0.4186360506464461,0.3813852996808115,0.9999999997893128,0.1037735849056603,11,6009.0,106,True,0.4253637383331052,0.3227770114942528,0.4186360506464461,0.6043427471998899,0.643836322407751
1474,EBP,0.8894270751005271,5.427782036954572e-16,2.872255692692517e-15,6.355836987847449,5.466409912746922,471,41,0.3101121212121212,0.0042845616117119,0.0061211933247392,33,0.1600315882316843,0.691780652705915,0.9999999997893128,0.0094339622641509,1,693.0,106,True,0.8894270751005271,0.3101121212121212,0.1600315882316843,0.604239675668247,0.5664296021438878
1475,ARHGAP9,-0.6085837242596739,4.505615174256486e-07,8.801817951617412e-07,2.113405308615372,2.721989032875046,471,41,-0.1976918918918919,0.0209751990411076,0.0277176699560353,74,0.4906007157618063,0.3231463718692175,0.9999999997893128,0.0471698113207547,5,2253.0,106,True,0.6085837242596739,0.1976918918918919,0.4906007157618063,0.6040678897821754,0.6534735106163678
1476,MYBBP1A,1.1376384145741725,2.880412040592196e-19,2.7390354452953114e-18,5.431076590696515,4.293438176122343,471,41,0.7491885416666665,4.8491300340798043e-17,1.1065582788653538e-15,96,0.01608818156442,0.9636333422910436,0.9999999997893128,0.0283018867924528,3,3999.0,106,True,1.1376384145741725,0.7491885416666665,0.01608818156442,0.6035181749467463,0.46696557410843126
1477,DRAP1,0.5089788294647866,2.8479019185612645e-11,8.381417227236368e-11,6.867736071902124,6.3587572424373375,471,41,0.1642249999999999,1.7275901242789293e-05,3.1249399147444966e-05,96,1.0568371489928667,0.0877329739086569,0.9999999997893128,0.0283018867924528,3,618.0,106,True,0.5089788294647866,0.1642249999999999,1.0568371489928667,0.6035181749467463,0.6881570810142239
1478,CAD,1.510043440871872,8.782385232157811e-23,2.5607050715816424e-21,5.313295336439019,3.803251895567147,471,41,0.4658145833333335,4.281464974138939e-17,1.0407994743733164e-15,96,0.0352588751269069,0.9220216627943914,0.9999999997893128,0.0660377358490566,7,6678.0,106,True,1.510043440871872,0.4658145833333335,0.0352588751269069,0.6035181749467463,0.4844877344877345
1479,ANP32E,0.6686543424034701,1.1230496746169953e-08,2.541183068184492e-08,5.52223736597905,4.85358302357558,471,41,0.4870614583333336,1.0002317022818912e-14,6.045544586134423e-14,96,0.1272416055019128,0.7460336115939928,0.9999999997893128,0.0094339622641509,1,807.0,106,True,0.6686543424034701,0.4870614583333336,0.1272416055019128,0.6033807462378891,0.5482374768089053
1480,ZC3H13,0.4346338692882661,5.165550317579284e-05,8.426315917273877e-05,4.50682522588885,4.072191356600584,471,41,0.239190625,2.585373505148527e-06,5.0643126557785315e-06,96,0.6814110818705771,0.2082518739708485,0.9999999997893128,0.1037735849056603,11,5094.0,106,True,0.4346338692882661,0.239190625,0.6814110818705771,0.6033120318834604,0.6720263863121005
1481,TMEM30B,-0.9123584516712392,1.4130758795121762e-17,9.45504533210066e-17,5.435836654720228,6.348195106391468,471,41,-0.4673011363636363,6.073733656790475e-12,2.21339919084233e-11,88,0.07903561124687,0.833612827294013,0.9999999997893128,0.0094339622641509,1,1056.0,106,True,0.9123584516712392,0.4673011363636363,0.07903561124687,0.6031058888201746,0.518140589569161
1482,CCDC28A,-0.2893111735219982,0.0015490930137809,0.0022190562116232,5.5542007077232665,5.843511881245265,471,41,-0.355832,7.946967700789287e-06,1.4876173634094678e-05,50,0.6171017553125704,0.2414894957624394,0.9999999997893128,0.0188679245283018,2,555.0,106,True,0.2893111735219982,0.355832,0.6171017553125704,0.6030371744657459,0.6667697381983096
1483,FEZ2,-0.5907973594958169,1.8252112698406582e-14,7.832319335291973e-14,3.5578497370540973,4.148647096549914,471,41,-0.3407027777777779,8.489971171241075e-08,1.9269017790208519e-07,72,0.2401238205468861,0.5752758985695874,0.9999999997893128,0.0188679245283018,2,1143.0,106,True,0.5907973594958169,0.3407027777777779,0.2401238205468861,0.6030028172885316,0.5992063492063492
1484,UAP1,-0.5928850046507836,5.014503980550119e-12,1.6033120842677586e-11,6.094326952885623,6.687211957536407,471,41,-0.5627114583333334,1.0336065844700389e-13,4.971410707179854e-13,96,0.1292989557398604,0.7425078410485466,0.9999999997893128,0.0188679245283018,2,1569.0,106,True,0.5928850046507836,0.5627114583333334,0.1292989557398604,0.6029684601113172,0.5493197278911565
1485,ATP2C1,0.5875089070772761,7.500768612682706e-15,3.3870778471270545e-14,5.432393088343979,4.8448841812667025,471,41,0.3181238636363636,9.61732797544844e-13,3.924735607499001e-12,88,0.2635941387599969,0.5450117447727368,0.9999999997893128,0.0471698113207547,5,2952.0,106,True,0.5875089070772761,0.3181238636363636,0.2635941387599969,0.6029684601113172,0.6069882498453927
1486,STMN1,1.0545408055475534,7.11673425178847e-16,3.701500499357552e-15,6.265390917723243,5.21085011217569,471,41,0.1947135416666666,0.0009181943863802,0.0014090180904854,96,0.2291401999747971,0.590010580809565,0.9999999997893128,0.0094339622641509,1,525.0,106,True,1.0545408055475534,0.1947135416666666,0.2291401999747971,0.6028653885796742,0.5960111317254174
1487,AGAP3,1.1753759312187642,4.365232761137819e-22,9.49087829091335e-21,4.650932826987348,3.475556895768584,471,41,-0.1232629629629629,0.3705375945164521,0.4085627268236294,54,0.3197459262073774,0.4789101855464597,0.9999999997893128,0.0471698113207547,5,2736.0,106,False,1.1753759312187642,0.1232629629629629,0.3197459262073774,0.60283103140246,0.6223459080601939
1488,ALDH16A1,0.3169812151436755,2.5066743908344796e-05,4.19988989601237e-05,4.557438772195835,4.240457557052159,471,41,-0.2775427083333333,3.580605537571945e-14,1.888544225752373e-13,96,0.9664946622868992,0.1080202897075725,0.9999999997893128,0.0660377358490566,7,2409.0,106,False,0.3169812151436755,0.2775427083333333,0.9664946622868992,0.6026936026936027,0.6852195423623995
1489,CNDP2,-0.3008731257842321,0.0026018144759708,0.0036405970710569,5.554116680326273,5.854989806110505,471,41,-0.284421875,3.467950490901542e-05,6.082831465713033e-05,96,1.03024793417324,0.0932721667738366,0.9999999997893128,0.0471698113207547,5,1428.0,106,True,0.3008731257842321,0.284421875,1.03024793417324,0.6021095306809592,0.6864048649762935
1490,IDH2,0.5491750877731896,1.9312245016216927e-07,3.8958527718281354e-07,8.135467448418181,7.586292360644992,471,41,-0.2484562499999999,6.096388369602305e-07,1.2741916130173618e-06,96,0.3976306712043913,0.4002850118281529,0.9999999997893128,0.0283018867924528,3,1359.0,106,False,0.5491750877731896,0.2484562499999999,0.3976306712043913,0.6012162440733868,0.6380127808699237
1491,NEO1,-0.9522500265259132,2.6584022105342886e-14,1.1176204662143557e-13,5.415821423732808,6.3680714502587215,471,41,-0.4693942528735631,2.949226691062694e-11,9.851315597775043e-11,87,0.0689461802755421,0.8532058405695325,0.9999999997893128,0.0471698113207547,5,4386.0,106,True,0.9522500265259132,0.4693942528735631,0.0689461802755421,0.6008726723012437,0.5098433312719027
1492,YBX3,0.666945215915173,1.5474684850929626e-11,4.6793433680463495e-11,5.924414248824267,5.257469032909094,471,41,0.1579239583333333,0.0001786066454153,0.0002947778558651,96,0.5353078266922517,0.2915359882715055,0.9999999997893128,0.0283018867924528,3,1119.0,106,True,0.666945215915173,0.1579239583333333,0.5353078266922517,0.6008726723012436,0.6566687280972996
1493,PIN4,0.5469618543928414,3.5626917466905775e-11,1.0365542239882363e-10,3.778972531939379,3.232010677546538,471,41,0.3033718749999999,5.493082812534286e-07,1.1541839207420146e-06,96,0.3056021094242107,0.4947637705445095,0.9999999997893128,0.0094339622641509,1,402.0,106,True,0.5469618543928414,0.3033718749999999,0.3056021094242107,0.6005978148835291,0.6170892599464028
1494,KANK1,0.3365250868396416,0.0010801134124858,0.0015682972468701,4.070875351293374,3.734350264453732,471,41,-1.090439772727273,1.0337140742698747e-14,6.2366796081624e-14,88,0.1782428385239923,0.663372037981374,0.9999999997893128,0.0566037735849056,6,4059.0,106,False,0.3365250868396416,1.090439772727273,0.1782428385239923,0.6004947433518861,0.5729231086373944
1495,AP1S1,0.945290968556166,4.971701556678197e-18,3.674218888571537e-17,7.710969305213953,6.765678336657787,471,41,0.0495854166666666,0.2859449021638445,0.3218799242646363,96,0.7134000445292344,0.1934639076129185,0.9999999997893128,0.0188679245283018,2,477.0,106,True,0.945290968556166,0.0495854166666666,0.7134000445292344,0.6002886002886003,0.6720263863121005
1496,RPS26,0.4408530300105902,0.000511625925738,0.0007653311966511,8.294606817452477,7.853753787441887,471,41,0.3449833333333332,5.789833301323488e-12,2.1179929999225345e-11,96,0.3504339879602101,0.446237446777014,0.9999999997893128,0.0094339622641509,1,348.0,106,True,0.4408530300105902,0.3449833333333332,0.3504339879602101,0.5999793856936714,0.6265718408575551
1497,GMPS,1.0790050451313675,2.1890903826869427e-22,5.483947823361366e-21,4.963331870625267,3.884326825493899,471,41,0.4402479166666668,1.784845977401937e-15,1.3531995690549578e-14,96,0.0624203747003297,0.8661231073028532,0.9999999997893128,0.0188679245283018,2,2082.0,106,True,1.0790050451313675,0.4402479166666668,0.0624203747003297,0.5999793856936714,0.5045351473922902
1498,CKAP4,0.2716446022190482,0.009822733704251,0.0129695728944042,6.8344845688976035,6.562839966678555,471,41,0.3348177083333334,1.4346430718657091e-09,3.951157787006174e-09,96,0.7279797588344025,0.1870769329291649,0.9999999997893128,0.0471698113207547,5,1809.0,106,True,0.2716446022190482,0.3348177083333334,0.7279797588344025,0.5997388854531711,0.6721809936095651
1499,TMCO1,-0.3721763290234987,3.400212685686672e-05,5.627398327941732e-05,5.885318155205597,6.257494484229095,471,41,0.7713229166666667,1.9379446155938126e-16,2.476508652575027e-15,96,0.1871459099604953,0.6499113028939225,0.9999999997893128,0.0094339622641509,1,618.0,106,False,0.3721763290234987,0.7713229166666667,0.1871459099604953,0.5996701710987424,0.5758091115233972
1500,PFN2,-0.2114200785528996,0.6165308490465171,0.6475651447819056,4.747204187890154,4.958624266443054,471,41,-0.8609145833333333,2.0598692603364438e-16,2.5879518478646445e-15,96,0.2903354025428094,0.5124654576934852,0.9999999997893128,0.0094339622641509,1,423.0,106,True,0.2114200785528996,0.8609145833333333,0.2903354025428094,0.5994640280354566,0.612502576788291
